Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW15,OUT045,2644.4778427083343
NCT53,OUT045,2286.4132673684217
NCG55,OUT027,3242.0620715328478
FDD48,OUT035,1922.1493817142846
FDG47,OUT049,4433.304032653062
FDI21,OUT017,1103.1862133333336
FDT27,OUT017,3737.2957751824797
DRO35,OUT013,1922.1493817142846
FDD33,OUT017,3737.2957751824797
FDC04,OUT035,3643.519725984252
FDY34,OUT013,2649.1102324324324
DRJ49,OUT049,2243.669596721311
FDE05,OUT049,2286.4132673684217
FDU31,OUT017,3643.519725984252
NCN19,OUT027,5329.314724444444
FDK56,OUT027,5329.314724444444
FDK58,OUT017,1461.8437959999997
NCJ42,OUT035,1682.2122382352939
FDZ34,OUT027,5329.314724444444
FDA52,OUT018,3259.5620849056604
NCR29,OUT013,796.6402682539688
FDT48,OUT035,3391.5912527272717
DRJ51,OUT019,584.7577647727275
NCS54,OUT046,2778.5893175257734
FDV01,OUT035,2453.7477006993017
DRG51,OUT027,4117.3177126315795
NCG42,OUT013,1987.251048648648
FDA51,OUT049,1922.1493817142846
FDV19,OUT010,346.8972837209304
NCT18,OUT045,3384.1080642424226
NCS41,OUT045,3384.1080642424226
FDO03,OUT046,4340.218358415841
FDL12,OUT010,165.91858165137603
FDY37,OUT010,346.8972837209304
FDI58,OUT049,1202.656733333333
FDT28,OUT018,2232.847021848739
NCC42,OUT010,281.4820818181817
FDO01,OUT017,2243.669596721311
FDJ02,OUT013,2644.4778427083343
FDQ04,OUT018,507.04640366972507
DRL47,OUT013,1987.251048648648
FDZ32,OUT035,1682.2122382352939
FDC35,OUT035,3737.2957751824797
FDX14,OUT045,1103.1862133333336
FDZ35,OUT013,1682.2122382352939
FDL14,OUT013,2286.4132673684217
FDO04,OUT049,796.6402682539688
DRK11,OUT017,2649.1102324324324
FDB44,OUT018,3327.9525829268296
FDZ50,OUT049,3384.1080642424226
FDI12,OUT027,2517.8820884848496
FDU43,OUT017,4340.218358415841
FDD58,OUT010,219.21852093023256
FDB27,OUT017,3391.5912527272717
FDB04,OUT018,1458.4550080536917
NCO17,OUT013,1987.251048648648
FDL12,OUT017,935.0323883040942
DRJ13,OUT049,2644.4778427083343
FDD57,OUT045,1573.0706258064517
FDW19,OUT035,1682.2122382352939
DRD27,OUT018,1372.6884907407414
FDH27,OUT027,4117.3177126315795
NCW30,OUT027,6280.890879999996
FDR40,OUT018,1202.656733333333
FDG05,OUT013,2286.4132673684217
NCY41,OUT019,92.67548155339806
FDI38,OUT018,3327.9525829268296
FDR20,OUT046,677.1027476190475
FDE09,OUT017,1649.2997859999991
FDN50,OUT019,219.21852093023256
DRF27,OUT045,2649.1102324324324
DRF51,OUT013,507.04640366972507
NCO02,OUT019,165.91858165137603
FDB51,OUT027,1378.2631852760737
FDJ50,OUT013,796.6402682539688
FDN52,OUT013,1435.9121343750003
FDX14,OUT013,1458.4550080536917
FDT27,OUT019,584.7577647727275
FDV10,OUT013,507.04640366972507
FDU33,OUT046,677.1027476190475
FDU58,OUT046,3391.5912527272717
NCP42,OUT027,5329.314724444444
FDL51,OUT027,5329.314724444444
DRH15,OUT027,1378.2631852760737
FDU16,OUT017,1284.7897668711655
FDW15,OUT017,2644.4778427083343
FDQ44,OUT045,1827.8328454545453
NCI06,OUT027,5329.314724444444
DRK23,OUT019,584.7577647727275
FDC28,OUT035,1461.8437959999997
NCY17,OUT019,92.67548155339806
NCV05,OUT018,2232.847021848739
FDM34,OUT019,281.4820818181817
DRD60,OUT027,5329.314724444444
FDT38,OUT046,1284.7897668711655
FDQ57,OUT018,2232.847021848739
FDE59,OUT027,1378.2631852760737
NCM43,OUT046,2644.4778427083343
DRI51,OUT049,2552.005235185186
NCG30,OUT017,2142.7435709401707
NCK54,OUT035,1922.1493817142846
FDQ16,OUT019,281.4820818181817
FDI36,OUT013,2893.8398258992806
FDX16,OUT027,4117.3177126315795
FDA34,OUT046,3259.5620849056604
FDJ48,OUT018,3327.9525829268296
FDU47,OUT035,2142.7435709401707
FDS39,OUT046,2309.200798000001
FDD11,OUT046,4433.304032653062
FDM16,OUT027,1378.2631852760737
FDU56,OUT018,3384.1080642424226
FDQ32,OUT017,1987.251048648648
DRK35,OUT013,507.04640366972507
FDA58,OUT049,3454.0625591549287
DRG48,OUT019,346.8972837209304
FDT59,OUT010,584.7577647727275
FDQ31,OUT019,219.21852093023256
FDS51,OUT018,1103.1862133333336
FDW32,OUT027,2517.8820884848496
FDI15,OUT027,6280.890879999996
NCV30,OUT017,935.0323883040942
DRG25,OUT049,3391.5912527272717
FDT02,OUT013,507.04640366972507
FDO33,OUT027,3242.0620715328478
FDP38,OUT035,713.8586545454551
FDZ45,OUT035,3130.004904950494
NCA54,OUT027,5329.314724444444
FDU33,OUT017,798.217603539823
FDN58,OUT017,4340.218358415841
FDI05,OUT045,1103.1862133333336
FDM57,OUT019,219.21852093023256
NCS42,OUT027,2517.8820884848496
FDB57,OUT045,3643.519725984252
FDC03,OUT045,3391.5912527272717
FDZ58,OUT013,1987.251048648648
NCK29,OUT045,1827.8328454545453
NCR53,OUT045,3737.2957751824797
FDE26,OUT027,4117.3177126315795
FDU52,OUT049,2286.4132673684217
FDE41,OUT027,2517.8820884848496
FDU38,OUT018,2893.8398258992806
FDA52,OUT017,3259.5620849056604
FDW46,OUT046,1103.1862133333336
DRI59,OUT035,3945.4325672131154
FDT38,OUT035,1284.7897668711655
FDL33,OUT018,2893.8398258992806
FDQ01,OUT027,6280.890879999996
FDJ08,OUT046,3391.5912527272717
FDQ47,OUT049,583.8145788617886
NCZ18,OUT013,4034.300306896551
FDE29,OUT017,935.0323883040942
FDF10,OUT027,4117.3177126315795
FDC48,OUT049,1458.4550080536917
FDY58,OUT013,3643.519725984252
NCX30,OUT010,584.7577647727275
FDV11,OUT013,2552.005235185186
FDT46,OUT046,713.8586545454551
DRD01,OUT019,165.91858165137603
FDQ11,OUT013,4034.300306896551
NCM41,OUT017,1284.7897668711655
NCC55,OUT013,507.04640366972507
FDG45,OUT027,5329.314724444444
NCQ54,OUT049,3053.099877777778
FDM34,OUT045,1827.8328454545453
FDD17,OUT019,584.7577647727275
FDN38,OUT027,6280.890879999996
FDB53,OUT018,2232.847021848739
NCL06,OUT035,4034.300306896551
NCV18,OUT019,219.21852093023256
FDX25,OUT013,3384.1080642424226
FDB39,OUT046,935.0323883040942
FDC33,OUT049,3391.5912527272717
NCO14,OUT018,507.04640366972507
FDA58,OUT027,6280.890879999996
NCQ02,OUT017,2752.9709346534655
NCR53,OUT017,3737.2957751824797
FDN52,OUT046,1435.9121343750003
FDG26,OUT046,4433.304032653062
FDE23,OUT027,1378.2631852760737
DRI37,OUT013,796.6402682539688
DRH37,OUT018,2232.847021848739
FDO01,OUT035,2243.669596721311
FDK45,OUT049,1922.1493817142846
FDP23,OUT049,3945.4325672131154
FDM33,OUT035,3737.2957751824797
FDD36,OUT017,2243.669596721311
FDL56,OUT017,1284.7897668711655
FDT27,OUT010,584.7577647727275
FDG52,OUT017,677.1027476190475
NCL42,OUT035,4340.218358415841
DRJ24,OUT046,2939.348476190474
FDV38,OUT046,935.0323883040942
FDT35,OUT045,2453.7477006993017
FDY51,OUT045,3737.2957751824797
FDC37,OUT017,1573.0706258064517
NCP43,OUT013,3384.1080642424226
FDO33,OUT045,1649.2997859999991
FDW04,OUT018,1752.2524400000002
NCC31,OUT046,2649.1102324324324
FDK22,OUT049,3643.519725984252
FDJ50,OUT017,935.0323883040942
FDV13,OUT017,1284.7897668711655
DRL60,OUT017,2649.1102324324324
FDW03,OUT017,1682.2122382352939
FDY27,OUT035,2552.005235185186
FDB39,OUT027,1378.2631852760737
FDU59,OUT045,2503.501336448598
FDZ57,OUT049,2243.669596721311
FDO21,OUT049,3643.519725984252
FDS43,OUT018,2893.8398258992806
FDU28,OUT010,482.6995426229507
FDC51,OUT010,281.4820818181817
FDW16,OUT010,219.21852093023256
FDP32,OUT010,281.4820818181817
FDB60,OUT019,482.6995426229507
NCQ30,OUT046,2243.669596721311
FDD26,OUT049,3384.1080642424226
FDI44,OUT045,1284.7897668711655
DRH23,OUT046,935.0323883040942
FDO44,OUT046,1461.8437959999997
FDG04,OUT046,2752.9709346534655
FDM32,OUT027,2517.8820884848496
FDM09,OUT013,2286.4132673684217
FDZ47,OUT013,1461.8437959999997
FDM40,OUT027,3242.0620715328478
FDY48,OUT017,1573.0706258064517
NCM30,OUT045,677.1027476190475
FDX36,OUT010,584.7577647727275
DRF03,OUT017,677.1027476190475
FDN51,OUT049,4034.300306896551
FDM57,OUT049,1458.4550080536917
FDB35,OUT049,1458.4550080536917
FDY13,OUT027,2517.8820884848496
FDA37,OUT017,1987.251048648648
NCX53,OUT017,2309.200798000001
FDD59,OUT018,1202.656733333333
FDX10,OUT019,92.67548155339806
FDC03,OUT018,2893.8398258992806
FDW43,OUT035,3643.519725984252
FDW10,OUT046,2552.005235185186
FDY14,OUT027,6280.890879999996
FDV43,OUT045,798.217603539823
FDO40,OUT013,2644.4778427083343
FDP46,OUT027,2517.8820884848496
NCE43,OUT019,425.9355914529916
FDD05,OUT035,2243.669596721311
FDJ60,OUT010,425.9355914529916
DRE27,OUT018,1372.6884907407414
FDO11,OUT035,4034.300306896551
DRG11,OUT027,2517.8820884848496
FDK33,OUT010,584.7577647727275
DRM23,OUT045,3053.099877777778
FDJ02,OUT027,4117.3177126315795
NCZ05,OUT045,1879.2570116129032
NCL30,OUT013,1987.251048648648
FDZ19,OUT018,2778.5893175257734
FDM45,OUT049,2142.7435709401707
FDO36,OUT046,3259.5620849056604
NCK31,OUT045,713.8586545454551
DRJ37,OUT045,2286.4132673684217
FDP24,OUT018,1752.2524400000002
FDF46,OUT013,1922.1493817142846
FDX46,OUT019,165.91858165137603
NCL18,OUT045,3130.004904950494
FDJ26,OUT013,3454.0625591549287
FDJ07,OUT045,1827.8328454545453
FDY15,OUT013,2453.7477006993017
DRG01,OUT045,1103.1862133333336
FDF58,OUT045,1103.1862133333336
FDZ14,OUT019,281.4820818181817
FDP31,OUT049,1103.1862133333336
FDH45,OUT013,507.04640366972507
FDA09,OUT010,425.9355914529916
FDW31,OUT035,3130.004904950494
FDA57,OUT046,677.1027476190475
NCE55,OUT035,2552.005235185186
FDC17,OUT019,584.7577647727275
FDC59,OUT013,1103.1862133333336
FDA22,OUT013,2286.4132673684217
FDK52,OUT035,3737.2957751824797
NCM26,OUT046,2453.7477006993017
NCT53,OUT035,2286.4132673684217
FDW45,OUT018,2232.847021848739
NCI18,OUT035,3945.4325672131154
FDE38,OUT018,2232.847021848739
FDF08,OUT019,219.21852093023256
FDY58,OUT010,584.7577647727275
FDF58,OUT019,165.91858165137603
FDX39,OUT017,4340.218358415841
FDB44,OUT049,3945.4325672131154
FDF28,OUT013,1987.251048648648
FDE39,OUT013,1922.1493817142846
FDT37,OUT018,3327.9525829268296
FDZ45,OUT017,3130.004904950494
FDO40,OUT035,2644.4778427083343
FDM57,OUT027,2517.8820884848496
DRG36,OUT017,3259.5620849056604
FDY36,OUT010,165.91858165137603
DRL60,OUT027,4117.3177126315795
FDS25,OUT019,281.4820818181817
DRF49,OUT027,3242.0620715328478
FDP16,OUT045,4340.218358415841
FDS60,OUT049,3384.1080642424226
FDU15,OUT027,1378.2631852760737
FDK43,OUT046,2243.669596721311
FDN25,OUT046,935.0323883040942
FDE53,OUT049,1573.0706258064517
FDB22,OUT013,2503.501336448598
FDE39,OUT017,2243.669596721311
FDX35,OUT035,3737.2957751824797
NCG54,OUT049,3053.099877777778
FDH27,OUT035,2286.4132673684217
NCK42,OUT013,3945.4325672131154
FDS25,OUT049,1879.2570116129032
FDI10,OUT018,3259.5620849056604
FDU35,OUT035,1461.8437959999997
FDI04,OUT017,3130.004904950494
DRK23,OUT035,4433.304032653062
FDB53,OUT019,346.8972837209304
FDY02,OUT049,4034.300306896551
FDM60,OUT035,677.1027476190475
NCJ31,OUT010,584.7577647727275
DRP35,OUT017,2142.7435709401707
NCQ30,OUT018,1752.2524400000002
DRL11,OUT010,346.8972837209304
FDU01,OUT013,2752.9709346534655
FDR39,OUT035,3384.1080642424226
FDO08,OUT046,2286.4132673684217
FDC02,OUT045,4433.304032653062
NCZ29,OUT035,1987.251048648648
FDF29,OUT010,281.4820818181817
FDZ23,OUT017,2939.348476190474
NCU53,OUT018,2232.847021848739
NCW30,OUT013,4034.300306896551
NCM26,OUT027,4117.3177126315795
FDV50,OUT027,3242.0620715328478
FDW15,OUT049,2644.4778427083343
FDI35,OUT027,5329.314724444444
FDO11,OUT017,4034.300306896551
FDN48,OUT046,1458.4550080536917
NCA17,OUT049,2453.7477006993017
NCN54,OUT013,1458.4550080536917
FDP22,OUT013,713.8586545454551
NCB54,OUT035,1987.251048648648
FDD08,OUT045,583.8145788617886
DRM48,OUT010,92.67548155339806
FDG41,OUT027,3242.0620715328478
FDE44,OUT027,1378.2631852760737
FDE26,OUT035,2286.4132673684217
NCS38,OUT013,1922.1493817142846
NCJ54,OUT018,3327.9525829268296
FDI40,OUT019,219.21852093023256
FDN45,OUT018,3327.9525829268296
FDU43,OUT046,4340.218358415841
FDI04,OUT010,482.6995426229507
NCC07,OUT018,1372.6884907407414
NCC07,OUT019,219.21852093023256
NCD18,OUT045,3737.2957751824797
FDU55,OUT035,4433.304032653062
FDX59,OUT035,583.8145788617886
FDR52,OUT049,2939.348476190474
NCP17,OUT013,1103.1862133333336
FDQ32,OUT045,1827.8328454545453
NCT17,OUT049,3391.5912527272717
FDO10,OUT049,796.6402682539688
FDE32,OUT049,583.8145788617886
FDN44,OUT045,3053.099877777778
FDH02,OUT035,1435.9121343750003
FDK60,OUT013,1461.8437959999997
FDS24,OUT019,219.21852093023256
FDL03,OUT010,584.7577647727275
FDB46,OUT027,5329.314724444444
FDO48,OUT049,3945.4325672131154
FDZ39,OUT049,1682.2122382352939
FDT02,OUT027,1378.2631852760737
FDC50,OUT013,1573.0706258064517
FDP39,OUT035,713.8586545454551
DRG15,OUT018,796.6402682539688
FDP10,OUT018,1372.6884907407414
FDF53,OUT027,5329.314724444444
FDN34,OUT045,3053.099877777778
FDK02,OUT045,1827.8328454545453
FDC23,OUT045,3259.5620849056604
FDJ10,OUT019,281.4820818181817
FDE53,OUT035,1649.2997859999991
FDR25,OUT035,4034.300306896551
FDW50,OUT046,2644.4778427083343
FDS09,OUT049,713.8586545454551
FDW49,OUT010,425.9355914529916
FDU51,OUT046,3259.5620849056604
FDF28,OUT018,1752.2524400000002
NCY30,OUT018,2778.5893175257734
FDD44,OUT045,4034.300306896551
FDX09,OUT017,2778.5893175257734
NCF30,OUT013,2142.7435709401707
FDZ50,OUT019,482.6995426229507
FDW37,OUT013,1284.7897668711655
FDD11,OUT049,4433.304032653062
DRH39,OUT018,1103.1862133333336
FDA36,OUT049,2752.9709346534655
NCG43,OUT049,1202.656733333333
FDF02,OUT035,1573.0706258064517
FDP57,OUT027,2517.8820884848496
NCE42,OUT017,3945.4325672131154
NCR38,OUT027,6280.890879999996
FDP03,OUT019,281.4820818181817
FDO51,OUT035,677.1027476190475
NCQ42,OUT046,1987.251048648648
NCM41,OUT046,1284.7897668711655
FDH48,OUT027,2517.8820884848496
DRF60,OUT046,4340.218358415841
FDJ27,OUT035,1879.2570116129032
FDQ14,OUT013,2286.4132673684217
FDN27,OUT017,1922.1493817142846
NCQ02,OUT046,2752.9709346534655
FDJ33,OUT049,2142.7435709401707
FDP07,OUT027,5329.314724444444
DRE01,OUT049,3454.0625591549287
FDU36,OUT045,1573.0706258064517
FDL28,OUT017,3737.2957751824797
NCX53,OUT046,2309.200798000001
FDZ39,OUT013,1682.2122382352939
NCP42,OUT013,2752.9709346534655
FDJ14,OUT035,1435.9121343750003
FDK04,OUT049,796.6402682539688
NCC19,OUT017,3391.5912527272717
FDS09,OUT018,713.8586545454551
FDZ02,OUT046,1682.2122382352939
FDD35,OUT018,1752.2524400000002
NCY42,OUT017,2649.1102324324324
FDB05,OUT045,3737.2957751824797
FDF20,OUT035,3130.004904950494
NCO41,OUT018,1372.6884907407414
FDC40,OUT027,2517.8820884848496
FDV58,OUT045,3130.004904950494
FDZ57,OUT045,1827.8328454545453
DRM35,OUT046,3259.5620849056604
DRN36,OUT018,1372.6884907407414
FDQ13,OUT046,1458.4550080536917
DRO35,OUT010,281.4820818181817
NCD43,OUT035,1682.2122382352939
FDA51,OUT018,1752.2524400000002
NCX17,OUT027,6280.890879999996
NCZ17,OUT049,677.1027476190475
FDR11,OUT027,4117.3177126315795
FDW34,OUT049,3945.4325672131154
FDN50,OUT017,1284.7897668711655
FDS09,OUT046,713.8586545454551
FDS48,OUT018,2232.847021848739
FDL44,OUT049,2453.7477006993017
DRF48,OUT018,2893.8398258992806
FDA14,OUT018,2232.847021848739
NCD30,OUT049,1682.2122382352939
FDI16,OUT017,713.8586545454551
NCG06,OUT035,4034.300306896551
DRZ24,OUT035,2142.7435709401707
NCS17,OUT045,1879.2570116129032
FDB37,OUT045,3945.4325672131154
FDE10,OUT035,2142.7435709401707
FDC57,OUT045,2939.348476190474
FDM12,OUT018,2893.8398258992806
FDE24,OUT049,2309.200798000001
FDW22,OUT045,3945.4325672131154
DRD01,OUT027,1378.2631852760737
NCZ18,OUT027,6280.890879999996
FDN49,OUT045,677.1027476190475
FDR22,OUT035,1922.1493817142846
FDV08,OUT019,92.67548155339806
FDY39,OUT046,3384.1080642424226
FDV36,OUT049,2243.669596721311
FDO60,OUT045,798.217603539823
FDU04,OUT027,3242.0620715328478
FDR20,OUT027,1378.2631852760737
FDW19,OUT019,281.4820818181817
FDU40,OUT049,3130.004904950494
FDK15,OUT045,1573.0706258064517
DRF15,OUT035,2453.7477006993017
FDQ25,OUT017,2778.5893175257734
FDI48,OUT019,165.91858165137603
FDS49,OUT046,1435.9121343750003
FDV22,OUT046,2644.4778427083343
NCV42,OUT046,1682.2122382352939
FDX26,OUT046,3384.1080642424226
FDI33,OUT018,1202.656733333333
FDZ14,OUT049,1987.251048648648
FDG10,OUT013,796.6402682539688
FDM38,OUT018,713.8586545454551
FDG26,OUT027,6280.890879999996
FDH46,OUT035,1682.2122382352939
FDN13,OUT018,1372.6884907407414
FDU57,OUT035,2503.501336448598
NCI06,OUT046,2778.5893175257734
FDM38,OUT045,935.0323883040942
NCG42,OUT010,281.4820818181817
FDL39,OUT045,2778.5893175257734
FDT31,OUT019,482.6995426229507
FDV59,OUT013,4340.218358415841
FDB49,OUT035,1682.2122382352939
FDD58,OUT049,1573.0706258064517
DRN59,OUT046,798.217603539823
FDX48,OUT049,2644.4778427083343
FDQ11,OUT049,4034.300306896551
FDY12,OUT049,796.6402682539688
FDQ11,OUT045,4034.300306896551
DRI11,OUT017,1922.1493817142846
FDY32,OUT027,4117.3177126315795
FDS51,OUT045,935.0323883040942
FDR19,OUT010,346.8972837209304
DRB13,OUT018,2752.9709346534655
FDS21,OUT035,935.0323883040942
FDQ40,OUT045,2778.5893175257734
NCE55,OUT013,2552.005235185186
FDX43,OUT027,4117.3177126315795
FDS12,OUT049,2142.7435709401707
DRK01,OUT027,2517.8820884848496
FDN25,OUT017,935.0323883040942
FDB60,OUT046,3391.5912527272717
FDQ13,OUT017,1284.7897668711655
DRK13,OUT045,3130.004904950494
DRF25,OUT018,507.04640366972507
NCD42,OUT019,92.67548155339806
FDW25,OUT045,1435.9121343750003
NCV29,OUT027,5329.314724444444
NCK42,OUT035,3945.4325672131154
DRJ13,OUT027,4117.3177126315795
DRD15,OUT017,3643.519725984252
FDM27,OUT045,3053.099877777778
FDZ50,OUT018,3384.1080642424226
FDC04,OUT046,3643.519725984252
FDF50,OUT049,3391.5912527272717
FDP15,OUT045,4433.304032653062
FDK46,OUT035,4433.304032653062
FDZ56,OUT018,2232.847021848739
FDY60,OUT049,2309.200798000001
FDB10,OUT035,3737.2957751824797
FDR57,OUT045,2649.1102324324324
FDU58,OUT049,3391.5912527272717
FDH02,OUT046,1435.9121343750003
FDP48,OUT013,3384.1080642424226
FDI46,OUT035,4433.304032653062
FDW56,OUT013,2893.8398258992806
NCM19,OUT010,281.4820818181817
FDS50,OUT027,5329.314724444444
FDK24,OUT013,507.04640366972507
FDO36,OUT017,3384.1080642424226
FDK45,OUT027,3242.0620715328478
NCL05,OUT045,677.1027476190475
FDL32,OUT018,1752.2524400000002
FDA28,OUT049,1987.251048648648
FDY36,OUT018,1103.1862133333336
FDP32,OUT018,1752.2524400000002
FDL50,OUT046,1987.251048648648
DRC24,OUT049,2644.4778427083343
NCS18,OUT017,1879.2570116129032
FDD16,OUT017,1103.1862133333336
NCV18,OUT013,1458.4550080536917
FDX07,OUT046,3384.1080642424226
NCZ05,OUT027,2517.8820884848496
NCI31,OUT013,507.04640366972507
FDK14,OUT049,1202.656733333333
NCR06,OUT045,677.1027476190475
NCF54,OUT049,2778.5893175257734
DRG23,OUT010,346.8972837209304
FDD53,OUT046,677.1027476190475
NCM31,OUT027,3242.0620715328478
FDT16,OUT017,4034.300306896551
FDR40,OUT035,1435.9121343750003
DRG25,OUT017,3384.1080642424226
FDT10,OUT035,935.0323883040942
FDY32,OUT013,2503.501336448598
FDN50,OUT035,1284.7897668711655
FDZ35,OUT019,219.21852093023256
NCP54,OUT045,1827.8328454545453
NCD07,OUT035,1461.8437959999997
FDS02,OUT018,2893.8398258992806
DRN59,OUT018,713.8586545454551
DRB24,OUT013,2649.1102324324324
FDP37,OUT027,3242.0620715328478
DRB01,OUT018,2893.8398258992806
FDR47,OUT046,3130.004904950494
NCM31,OUT010,281.4820818181817
NCF06,OUT027,6280.890879999996
NCV17,OUT027,3242.0620715328478
FDS10,OUT049,2552.005235185186
FDN52,OUT035,1435.9121343750003
FDZ48,OUT013,1922.1493817142846
FDJ48,OUT049,4433.304032653062
DRB13,OUT027,5329.314724444444
FDV59,OUT017,4340.218358415841
FDL32,OUT035,1879.2570116129032
FDZ12,OUT035,2309.200798000001
NCR06,OUT027,1378.2631852760737
FDP51,OUT017,2142.7435709401707
FDY22,OUT013,2309.200798000001
FDZ38,OUT049,2778.5893175257734
NCO54,OUT035,935.0323883040942
FDR23,OUT035,2778.5893175257734
FDM38,OUT049,796.6402682539688
FDS25,OUT013,1922.1493817142846
FDZ22,OUT013,1458.4550080536917
FDZ20,OUT019,584.7577647727275
FDD45,OUT010,219.21852093023256
FDN03,OUT049,4034.300306896551
NCW30,OUT046,4034.300306896551
FDY24,OUT027,1378.2631852760737
FDJ26,OUT019,584.7577647727275
FDM15,OUT049,2286.4132673684217
NCW54,OUT027,1378.2631852760737
FDA23,OUT045,1573.0706258064517
FDA39,OUT019,92.67548155339806
FDZ12,OUT017,2503.501336448598
NCB42,OUT046,1922.1493817142846
FDL16,OUT046,798.217603539823
FDO24,OUT019,346.8972837209304
NCP42,OUT046,2752.9709346534655
FDR19,OUT018,2232.847021848739
DRL01,OUT045,3737.2957751824797
FDV37,OUT046,3130.004904950494
FDI41,OUT010,346.8972837209304
FDF58,OUT049,796.6402682539688
NCF43,OUT018,1752.2524400000002
FDN02,OUT049,3454.0625591549287
NCP41,OUT035,1682.2122382352939
NCY17,OUT027,1378.2631852760737
FDL58,OUT027,6280.890879999996
NCA30,OUT027,5329.314724444444
FDE46,OUT018,2232.847021848739
FDY38,OUT035,3737.2957751824797
NCH29,OUT027,2517.8820884848496
FDO20,OUT045,4034.300306896551
FDP44,OUT018,1372.6884907407414
FDM02,OUT027,2517.8820884848496
FDJ14,OUT027,2517.8820884848496
FDH04,OUT010,219.21852093023256
DRK23,OUT046,4433.304032653062
NCW05,OUT046,1879.2570116129032
FDF12,OUT049,2286.4132673684217
FDL51,OUT019,584.7577647727275
FDN03,OUT018,3327.9525829268296
DRJ37,OUT049,2286.4132673684217
FDM12,OUT019,482.6995426229507
FDA16,OUT045,3945.4325672131154
NCB07,OUT017,3130.004904950494
NCI17,OUT019,219.21852093023256
FDR51,OUT046,2503.501336448598
FDJ55,OUT045,3945.4325672131154
NCZ17,OUT013,507.04640366972507
FDU25,OUT013,796.6402682539688
NCG18,OUT045,1682.2122382352939
DRM11,OUT017,4433.304032653062
FDH16,OUT035,1435.9121343750003
FDZ04,OUT018,796.6402682539688
NCX53,OUT035,2309.200798000001
FDX38,OUT027,1378.2631852760737
FDX09,OUT046,2778.5893175257734
NCW05,OUT018,1372.6884907407414
NCS41,OUT017,3384.1080642424226
FDI26,OUT046,2778.5893175257734
NCZ41,OUT027,3242.0620715328478
NCK06,OUT046,2243.669596721311
FDX23,OUT027,2517.8820884848496
NCA42,OUT046,2649.1102324324324
FDC20,OUT049,796.6402682539688
DRC49,OUT018,2232.847021848739
FDX01,OUT013,1922.1493817142846
FDC08,OUT045,3737.2957751824797
FDC02,OUT017,4433.304032653062
FDK10,OUT045,3259.5620849056604
DRC24,OUT013,2644.4778427083343
FDW16,OUT019,219.21852093023256
NCU06,OUT018,3327.9525829268296
DRA59,OUT045,3384.1080642424226
FDR24,OUT019,219.21852093023256
DRL35,OUT018,507.04640366972507
FDA49,OUT013,1458.4550080536917
NCC55,OUT046,583.8145788617886
DRD24,OUT019,281.4820818181817
NCE55,OUT049,2552.005235185186
FDT33,OUT045,2286.4132673684217
NCT53,OUT013,2286.4132673684217
FDS26,OUT046,4433.304032653062
FDL22,OUT018,1202.656733333333
FDP44,OUT017,1879.2570116129032
FDC52,OUT018,2232.847021848739
FDI53,OUT010,346.8972837209304
FDZ23,OUT046,2939.348476190474
NCT18,OUT013,3384.1080642424226
FDR13,OUT046,1922.1493817142846
FDB09,OUT010,281.4820818181817
FDZ60,OUT013,1649.2997859999991
FDB11,OUT046,4340.218358415841
FDC10,OUT018,1752.2524400000002
FDW56,OUT035,3391.5912527272717
FDK14,OUT027,2517.8820884848496
DRE27,OUT027,2517.8820884848496
FDA38,OUT017,3643.519725984252
FDT11,OUT045,3391.5912527272717
FDP15,OUT035,4433.304032653062
FDV27,OUT035,1458.4550080536917
FDS36,OUT027,2517.8820884848496
FDY40,OUT027,1378.2631852760737
NCF19,OUT049,713.8586545454551
FDF53,OUT045,3384.1080642424226
FDS14,OUT027,4117.3177126315795
FDE56,OUT046,1103.1862133333336
FDZ19,OUT035,2778.5893175257734
FDZ46,OUT013,1649.2997859999991
FDR16,OUT046,3454.0625591549287
FDG29,OUT018,507.04640366972507
NCE30,OUT017,3737.2957751824797
FDZ40,OUT046,935.0323883040942
FDG58,OUT018,2232.847021848739
DRH03,OUT013,1573.0706258064517
FDZ47,OUT045,1461.8437959999997
FDV04,OUT018,2232.847021848739
FDZ10,OUT018,1752.2524400000002
FDG46,OUT017,1922.1493817142846
NCF07,OUT045,1682.2122382352939
FDY44,OUT035,3130.004904950494
FDB21,OUT013,3454.0625591549287
FDS20,OUT035,3384.1080642424226
FDS49,OUT049,1202.656733333333
FDX55,OUT027,5329.314724444444
NCQ02,OUT018,2752.9709346534655
FDR25,OUT013,4034.300306896551
DRG39,OUT045,935.0323883040942
FDB46,OUT046,3454.0625591549287
NCC30,OUT018,2778.5893175257734
FDE58,OUT035,1987.251048648648
FDC05,OUT019,584.7577647727275
FDY15,OUT046,2453.7477006993017
FDG14,OUT046,2286.4132673684217
FDL08,OUT049,4340.218358415841
FDQ47,OUT013,507.04640366972507
FDN12,OUT035,1649.2997859999991
FDW10,OUT013,2552.005235185186
FDD02,OUT035,1922.1493817142846
FDX35,OUT010,584.7577647727275
FDT35,OUT046,2453.7477006993017
DRN47,OUT019,425.9355914529916
FDB11,OUT010,584.7577647727275
FDN20,OUT045,2453.7477006993017
FDB59,OUT035,2752.9709346534655
FDJ58,OUT045,2778.5893175257734
FDU60,OUT046,2453.7477006993017
FDS03,OUT049,1103.1862133333336
FDU40,OUT019,482.6995426229507
DRH15,OUT049,798.217603539823
FDD04,OUT027,4117.3177126315795
